brand_name,generic_name,key
orencia,abatacept,abatacept
ala-cort,hydrocortisone,hydrocortisone
ala-scalp,hydrocortisone,hydrocortisone
anusol-hc,hydrocortisone,hydrocortisone
colocort,hydrocortisone,hydrocortisone
cortef,hydrocortisone,hydrocortisone
cortenema,hydrocortisone,hydrocortisone
procto-kit,hydrocortisone,hydrocortisone
procto-pak,hydrocortisone,hydrocortisone
proctocort,hydrocortisone,hydrocortisone
proctocream-hc,hydrocortisone,hydrocortisone
proctosol-hc,hydrocortisone,hydrocortisone
proctozone-hc,hydrocortisone,hydrocortisone
scalacort,hydrocortisone,hydrocortisone
texacort,hydrocortisone,hydrocortisone
anucort-hc,hydrocortisone acetate,hydrocortisone acetate
cortifoam,hydrocortisone acetate,hydrocortisone acetate
locoid,hydrocortisone butyrate,hydrocortisone butyrate
pandel,hydrocortisone probutate,hydrocortisone probutate
westcort,hydrocortisone valerate,hydrocortisone valerate
melquin-3,hydroquinone,hydroquinone
melquin hp,hydroquinone,hydroquinone
plaquenil,hydroxychloroquine sulfate,hydroxychloroquine sulfate
makena,hydroxyprogesterone caproate,hydroxyprogesterone caproate
droxia,hydroxyurea,hydroxyurea
hydrea,hydroxyurea,hydroxyurea
vistaril,hydroxyzine pamoate,hydroxyzine pamoate
anaspaz,hyoscyamine sulfate,hyoscyamine sulfate
ed-spaz,hyoscyamine sulfate,hyoscyamine sulfate
hyomax,hyoscyamine sulfate,hyoscyamine sulfate
hyomax-dt,hyoscyamine sulfate,hyoscyamine sulfate
hyomax-ft,hyoscyamine sulfate,hyoscyamine sulfate
hyomax-sl,hyoscyamine sulfate,hyoscyamine sulfate
hyomax-sr,hyoscyamine sulfate,hyoscyamine sulfate
hyoscyamine sulfate er,hyoscyamine sulfate,hyoscyamine sulfate
hyosyne,hyoscyamine sulfate,hyoscyamine sulfate
levbid,hyoscyamine sulfate,hyoscyamine sulfate
amicar,aminocaproic acid,aminocaproic acid
levsin,hyoscyamine sulfate,hyoscyamine sulfate
levsin-sl,hyoscyamine sulfate,hyoscyamine sulfate
nulev,hyoscyamine sulfate,hyoscyamine sulfate
oscimin,hyoscyamine sulfate,hyoscyamine sulfate
oscimin sl,hyoscyamine sulfate,hyoscyamine sulfate
symax,hyoscyamine sulfate,hyoscyamine sulfate
symax-sl,hyoscyamine sulfate,hyoscyamine sulfate
symax-sr,hyoscyamine sulfate,hyoscyamine sulfate
symax duotab,hyoscyamine sulfate,hyoscyamine sulfate
boniva,ibandronate sodium,ibandronate sodium
imbruvica,ibrutinib,ibrutinib
firazyr,icatibant acetate,icatibant acetate
zydelig,idelalisib,idelalisib
elaprase,idursulfase,idursulfase
fanapt,iloperidone,iloperidone
ventavis,iloprost tromethamine,iloprost tromethamine
gleevec,imatinib mesylate,imatinib mesylate
cerezyme,imiglucerase,imiglucerase
tofranil-pm,imipramine pamoate,imipramine pamoate
aldara,imiquimod,imiquimod
zyclara,imiquimod,imiquimod
paser,aminosalicylic acid,aminosalicylic acid
arcapta neohaler,indacaterol maleate,indacaterol maleate
crixivan,indinavir sulfate,indinavir sulfate
indocin,indomethacin,indomethacin
remicade,infliximab,infliximab
picato,ingenol mebutate,ingenol mebutate
novolog,insulin aspart,insulin aspart
novolog flexpen,insulin aspart,insulin aspart
tresiba flextouch u-100,insulin degludec,insulin degludec
tresiba flextouch u-200,insulin degludec,insulin degludec
levemir,insulin detemir,insulin detemir
levemir flexpen,insulin detemir,insulin detemir
levemir flextouch,insulin detemir,insulin detemir
apidra,insulin glulisine,insulin glulisine
apidra solostar,insulin glulisine,insulin glulisine
humalog,insulin lispro,insulin lispro
humalog kwikpen u-100,insulin lispro,insulin lispro
humalog kwikpen u-200,insulin lispro,insulin lispro
infergen,interferon alfacon-1,interferon alfacon-1
avonex,interferon beta-1a,interferon beta-1a
avonex pen,interferon beta-1a,interferon beta-1a
betaseron,interferon beta-1b,interferon beta-1b
extavia,interferon beta-1b,interferon beta-1b
aphthasol,amlexanox,amlexanox
yodoxin,iodoquinol,iodoquinol
yervoy,ipilimumab,ipilimumab
atrovent,ipratropium bromide,ipratropium bromide
atrovent hfa,ipratropium bromide,ipratropium bromide
ilaris,canakinumab/pf,canakinumab
sublimaze,fentanyl citrate/pf,fentanyl citrate
acuvail,ketorolac tromethamine/pf,ketorolac tromethamine
otrexup,methotrexate/pf,methotrexate
rasuvo,methotrexate/pf,methotrexate
astramorph-pf,morphine sulfate/pf,morphine sulfate
duramorph,morphine sulfate/pf,morphine sulfate
infumorph,morphine sulfate/pf,morphine sulfate
imogam rabies-ht,rabies immune globulin/pf,rabies immune globulin
zioptan,tafluprost/pf,tafluprost
timoptic ocudose,timolol maleate/pf,timolol maleate
triesence,triamcinolone acetonide/pf,triamcinolone acetonide
acebutolol hcl,acebutolol hcl,acebutolol hydrochloride
sectral,acebutolol hcl,acebutolol hydrochloride
alfuzosin hcl er,alfuzosin hcl,alfuzosin hydrochloride
uroxatral,alfuzosin hcl,alfuzosin hydrochloride
alosetron hcl,alosetron hcl,alosetron hydrochloride
lotronex,alosetron hcl,alosetron hydrochloride
amiloride hcl,amiloride hcl,amiloride hydrochloride
levulan,aminolevulinic acid hcl,aminolevulinic acid hydrochloride
amiodarone hcl,amiodarone hcl,amiodarone hydrochloride
cordarone,amiodarone hcl,amiodarone hydrochloride
pacerone,amiodarone hcl,amiodarone hydrochloride
amitriptyline hcl,amitriptyline hcl,amitriptyline hydrochloride
agrylin,anagrelide hcl,anagrelide hydrochloride
anagrelide hcl,anagrelide hcl,anagrelide hydrochloride
apokyn,apomorphine hcl,apomorphine hydrochloride
apraclonidine hcl,apraclonidine hcl,apraclonidine hydrochloride
iopidine,apraclonidine hcl,apraclonidine hydrochloride
strattera,atomoxetine hcl,atomoxetine hydrochloride
astelin,azelastine hcl,azelastine hydrochloride
astepro,azelastine hcl,azelastine hydrochloride
azelastine hcl,azelastine hcl,azelastine hydrochloride
optivar,azelastine hcl,azelastine hydrochloride
benazepril hcl,benazepril hcl,benazepril hydrochloride
lotensin,benazepril hcl,benazepril hydrochloride
treanda,bendamustine hcl,bendamustine hydrochloride
besivance,besifloxacin hcl,besifloxacin hydrochloride
betaxolol hcl,betaxolol hcl,betaxolol hydrochloride
betoptic s,betaxolol hcl,betaxolol hydrochloride
bupivacaine hcl,bupivacaine hcl,bupivacaine hydrochloride
marcaine,bupivacaine hcl,bupivacaine hydrochloride
sensorcaine,bupivacaine hcl,bupivacaine hydrochloride
bupivacaine hcl,bupivacaine hcl/pf,bupivacaine hydrochloride
marcaine,bupivacaine hcl/pf,bupivacaine hydrochloride
sensorcaine,bupivacaine hcl/pf,bupivacaine hydrochloride
sensorcaine-mpf,bupivacaine hcl/pf,bupivacaine hydrochloride
buprenex,buprenorphine hcl,buprenorphine hydrochloride
buprenorphine hcl,buprenorphine hcl,buprenorphine hydrochloride
subutex,buprenorphine hcl,buprenorphine hydrochloride
aplenzin,bupropion hbr,bupropion hydrobromide
budeprion sr,bupropion hcl,bupropion hydrochloride
budeprion xl,bupropion hcl,bupropion hydrochloride
buproban,bupropion hcl,bupropion hydrochloride
bupropion hcl,bupropion hcl,bupropion hydrochloride
bupropion hcl sr,bupropion hcl,bupropion hydrochloride
bupropion xl,bupropion hcl,bupropion hydrochloride
forfivo xl,bupropion hcl,bupropion hydrochloride
wellbutrin,bupropion hcl,bupropion hydrochloride
wellbutrin sr,bupropion hcl,bupropion hydrochloride
wellbutrin xl,bupropion hcl,bupropion hydrochloride
zyban,bupropion hcl,bupropion hydrochloride
buspar,buspirone hcl,buspirone hydrochloride
buspirone hcl,buspirone hcl,buspirone hydrochloride
mentax,butenafine hcl,butenafine hydrochloride
carteolol hcl,carteolol hcl,carteolol hydrochloride
cefepime hcl,cefepime hcl,cefepime hydrochloride
maxipime,cefepime hcl,cefepime hydrochloride
cetirizine hcl,cetirizine hcl,cetirizine hydrochloride
cevimeline hcl,cevimeline hcl,cevimeline hydrochloride
evoxac,cevimeline hcl,cevimeline hydrochloride
chlordiazepoxide hcl,chlordiazepoxide hcl,chlordiazepoxide hydrochloride
chlorpromazine hcl,chlorpromazine hcl,chlorpromazine hydrochloride
sensipar,cinacalcet hcl,cinacalcet hydrochloride
cetraxal,ciprofloxacin hcl,ciprofloxacin hydrochloride
ciloxan,ciprofloxacin hcl,ciprofloxacin hydrochloride
cipro,ciprofloxacin hcl,ciprofloxacin hydrochloride
ciprofloxacin hcl,ciprofloxacin hcl,ciprofloxacin hydrochloride
cleocin hcl,clindamycin hcl,clindamycin hydrochloride
clindamycin hcl,clindamycin hcl,clindamycin hydrochloride
cleocin palmitate,clindamycin palmitate hcl,clindamycin palmitate hydrochloride
clindamycin palmitate hcl,clindamycin palmitate hcl,clindamycin palmitate hydrochloride
clindamycin pediatric,clindamycin palmitate hcl,clindamycin palmitate hydrochloride
anafranil,clomipramine hcl,clomipramine hydrochloride
clomipramine hcl,clomipramine hcl,clomipramine hydrochloride
catapres,clonidine hcl,clonidine hydrochloride
clonidine hcl,clonidine hcl,clonidine hydrochloride
clonidine hcl er,clonidine hcl,clonidine hydrochloride
kapvay,clonidine hcl,clonidine hydrochloride
nexiclon xr,clonidine hcl,clonidine hydrochloride
clonidine hcl,clonidine hcl/pf,clonidine hydrochloride
cocaine hcl,cocaine hcl,cocaine hydrochloride
welchol,colesevelam hcl,colesevelam hydrochloride
colestid,colestipol hcl,colestipol hydrochloride
colestipol hcl,colestipol hcl,colestipol hydrochloride
amrix,cyclobenzaprine hcl,cyclobenzaprine hydrochloride
cyclobenzaprine hcl,cyclobenzaprine hcl,cyclobenzaprine hydrochloride
fexmid,cyclobenzaprine hcl,cyclobenzaprine hydrochloride
flexeril,cyclobenzaprine hcl,cyclobenzaprine hydrochloride
ak-pentolate,cyclopentolate hcl,cyclopentolate hydrochloride
cyclogyl,cyclopentolate hcl,cyclopentolate hydrochloride
cyclopentolate hcl,cyclopentolate hcl,cyclopentolate hydrochloride
cyproheptadine hcl,cyproheptadine hcl,cyproheptadine hydrochloride
demeclocycline hcl,demeclocycline hcl,demeclocycline hydrochloride
desipramine hcl,desipramine hcl,desipramine hydrochloride
norpramin,desipramine hcl,desipramine hydrochloride
dexmethylphenidate hcl,dexmethylphenidate hcl,dexmethylphenidate hydrochloride
dexmethylphenidate hcl er,dexmethylphenidate hcl,dexmethylphenidate hydrochloride
focalin,dexmethylphenidate hcl,dexmethylphenidate hydrochloride
focalin xr,dexmethylphenidate hcl,dexmethylphenidate hydrochloride
bentyl,dicyclomine hcl,dicyclomine hydrochloride
dicyclomine hcl,dicyclomine hcl,dicyclomine hydrochloride
diethylpropion hcl,diethylpropion hcl,diethylpropion hydrochloride
diethylpropion hcl er,diethylpropion hcl,diethylpropion hydrochloride
cardizem,diltiazem hcl,diltiazem hydrochloride
cardizem cd,diltiazem hcl,diltiazem hydrochloride
cardizem la,diltiazem hcl,diltiazem hydrochloride
cartia xt,diltiazem hcl,diltiazem hydrochloride
dilacor xr,diltiazem hcl,diltiazem hydrochloride
dilt-cd,diltiazem hcl,diltiazem hydrochloride
dilt-xr,diltiazem hcl,diltiazem hydrochloride
diltia xt,diltiazem hcl,diltiazem hydrochloride
diltiazem 12hr er,diltiazem hcl,diltiazem hydrochloride
diltiazem 24hr cd,diltiazem hcl,diltiazem hydrochloride
diltiazem 24hr er,diltiazem hcl,diltiazem hydrochloride
diltiazem er,diltiazem hcl,diltiazem hydrochloride
diltiazem hcl,diltiazem hcl,diltiazem hydrochloride
diltzac er,diltiazem hcl,diltiazem hydrochloride
matzim la,diltiazem hcl,diltiazem hydrochloride
taztia xt,diltiazem hcl,diltiazem hydrochloride
tiazac,diltiazem hcl,diltiazem hydrochloride
diphenhydramine hcl,diphenhydramine hcl,diphenhydramine hydrochloride
diphenhydramine min-i-jet,diphenhydramine hcl,diphenhydramine hydrochloride
dytuss,diphenhydramine hcl,diphenhydramine hydrochloride
dobutamine hcl,dobutamine hcl,dobutamine hydrochloride
aricept,donepezil hcl,donepezil hydrochloride
aricept odt,donepezil hcl,donepezil hydrochloride
donepezil hcl,donepezil hcl,donepezil hydrochloride
donepezil hcl odt,donepezil hcl,donepezil hydrochloride
dopamine hcl,dopamine hcl,dopamine hydrochloride
dorzolamide hcl,dorzolamide hcl,dorzolamide hydrochloride
trusopt,dorzolamide hcl,dorzolamide hydrochloride
doxepin hcl,doxepin hcl,doxepin hydrochloride
prudoxin,doxepin hcl,doxepin hydrochloride
silenor,doxepin hcl,doxepin hydrochloride
zonalon,doxepin hcl,doxepin hydrochloride
adriamycin,doxorubicin hcl,doxorubicin hydrochloride
doxorubicin hcl,doxorubicin hcl,doxorubicin hydrochloride
multaq,dronedarone hcl,dronedarone hydrochloride
cymbalta,duloxetine hcl,duloxetine hydrochloride
duloxetine hcl,duloxetine hcl,duloxetine hydrochloride
vaniqa,eflornithine hcl,eflornithine hydrochloride
relpax,eletriptan hbr,eletriptan hydrobromide
elestat,epinastine hcl,epinastine hydrochloride
epinastine hcl,epinastine hcl,epinastine hydrochloride
adrenalin chloride,epinephrine hcl,epinephrine hydrochloride
ellence,epirubicin hcl,epirubicin hydrochloride
epirubicin hcl,epirubicin hcl,epirubicin hydrochloride
tarceva,erlotinib hcl,erlotinib hydrochloride
ethambutol hcl,ethambutol hcl,ethambutol hydrochloride
myambutol,ethambutol hcl,ethambutol hydrochloride
allegra,fexofenadine hcl,fexofenadine hydrochloride
allegra odt,fexofenadine hcl,fexofenadine hydrochloride
fexofenadine hcl,fexofenadine hcl,fexofenadine hydrochloride
gilenya,fingolimod hcl,fingolimod hydrochloride
flavoxate hcl,flavoxate hcl,flavoxate hydrochloride
fluoxetine dr,fluoxetine hcl,fluoxetine hydrochloride
fluoxetine hcl,fluoxetine hcl,fluoxetine hydrochloride
prozac,fluoxetine hcl,fluoxetine hydrochloride
prozac weekly,fluoxetine hcl,fluoxetine hydrochloride
sarafem,fluoxetine hcl,fluoxetine hydrochloride
fluphenazine hcl,fluphenazine hcl,fluphenazine hydrochloride
flurazepam hcl,flurazepam hcl,flurazepam hydrochloride
galantamine hbr,galantamine hbr,galantamine hydrobromide
razadyne,galantamine hbr,galantamine hydrobromide
razadyne er,galantamine hbr,galantamine hydrobromide
gemcitabine hcl,gemcitabine hcl,gemcitabine hydrochloride
gemzar,gemcitabine hcl,gemcitabine hydrochloride
granisetron hcl,granisetron hcl,granisetron hydrochloride
granisol,granisetron hcl,granisetron hydrochloride
kytril,granisetron hcl,granisetron hydrochloride
granisetron hcl,granisetron hcl/pf,granisetron hydrochloride
guanfacine hcl,guanfacine hcl,guanfacine hydrochloride
guanfacine hcl er,guanfacine hcl,guanfacine hydrochloride
intuniv,guanfacine hcl,guanfacine hydrochloride
homatropaire,homatropine hbr,homatropine hydrobromide
isopto homatropine,homatropine hbr,homatropine hydrobromide
hydralazine hcl,hydralazine hcl,hydralazine hydrochloride
dilaudid,hydromorphone hcl,hydromorphone hydrochloride
dilaudid-5,hydromorphone hcl,hydromorphone hydrochloride
exalgo,hydromorphone hcl,hydromorphone hydrochloride
hydromorphone er,hydromorphone hcl,hydromorphone hydrochloride
hydromorphone hcl,hydromorphone hcl,hydromorphone hydrochloride
dilaudid,hydromorphone hcl/pf,hydromorphone hydrochloride
dilaudid-hp,hydromorphone hcl/pf,hydromorphone hydrochloride
hydromorphone hcl,hydromorphone hcl/pf,hydromorphone hydrochloride
hydroxyzine hcl,hydroxyzine hcl,hydroxyzine hydrochloride
imipramine hcl,imipramine hcl,imipramine hydrochloride
tofranil,imipramine hcl,imipramine hydrochloride
camptosar,irinotecan hcl,irinotecan hydrochloride
irinotecan hcl,irinotecan hcl,irinotecan hydrochloride
corlanor,ivabradine hcl,ivabradine hydrochloride
labetalol hcl,labetalol hcl,labetalol hydrochloride
trandate,labetalol hcl,labetalol hydrochloride
betagan,levobunolol hcl,levobunolol hydrochloride
levobunolol hcl,levobunolol hcl,levobunolol hydrochloride
glydo,lidocaine hcl,lidocaine hydrochloride
lidamantle,lidocaine hcl,lidocaine hydrochloride
lidocaine hcl,lidocaine hcl,lidocaine hydrochloride
lidocaine hcl viscous,lidocaine hcl,lidocaine hydrochloride
lidorx,lidocaine hcl,lidocaine hydrochloride
xylocaine,lidocaine hcl,lidocaine hydrochloride
xylocaine viscous,lidocaine hcl,lidocaine hydrochloride
akten,lidocaine hcl/pf,lidocaine hydrochloride
lidocaine hcl,lidocaine hcl/pf,lidocaine hydrochloride
xylocaine-mpf,lidocaine hcl/pf,lidocaine hydrochloride
belviq,lorcaserin hcl,lorcaserin hydrochloride
latuda,lurasidone hcl,lurasidone hydrochloride
maprotiline hcl,maprotiline hcl,maprotiline hydrochloride
vecamyl,mecamylamine hcl,mecamylamine hydrochloride
mustargen,mechlorethamine hcl,mechlorethamine hydrochloride
valchlor,mechlorethamine hcl,mechlorethamine hydrochloride
antivert,meclizine hcl,meclizine hydrochloride
meclizine hcl,meclizine hcl,meclizine hydrochloride
mefloquine hcl,mefloquine hcl,mefloquine hydrochloride
memantine hcl,memantine hcl,memantine hydrochloride
namenda,memantine hcl,memantine hydrochloride
namenda xr,memantine hcl,memantine hydrochloride
demerol,meperidine hcl,meperidine hydrochloride
meperidine hcl,meperidine hcl,meperidine hydrochloride
demerol,meperidine hcl/pf,meperidine hydrochloride
meperidine hcl,meperidine hcl/pf,meperidine hydrochloride
carbocaine,mepivacaine hcl/pf,mepivacaine hydrochloride
fortamet,metformin hcl,metformin hydrochloride
glucophage,metformin hcl,metformin hydrochloride
glucophage xr,metformin hcl,metformin hydrochloride
glumetza,metformin hcl,metformin hydrochloride
metformin hcl,metformin hcl,metformin hydrochloride
metformin hcl er,metformin hcl,metformin hydrochloride
riomet,metformin hcl,metformin hydrochloride
diskets,methadone hcl,methadone hydrochloride
dolophine hcl,methadone hcl,methadone hydrochloride
methadone hcl,methadone hcl,methadone hydrochloride
methadone intensol,methadone hcl,methadone hydrochloride
methadose,methadone hcl,methadone hydrochloride
desoxyn,methamphetamine hcl,methamphetamine hydrochloride
methamphetamine hcl,methamphetamine hcl,methamphetamine hydrochloride
concerta,methylphenidate hcl,methylphenidate hydrochloride
metadate cd,methylphenidate hcl,methylphenidate hydrochloride
metadate er,methylphenidate hcl,methylphenidate hydrochloride
methylin,methylphenidate hcl,methylphenidate hydrochloride
methylin er,methylphenidate hcl,methylphenidate hydrochloride
methylphenidate er,methylphenidate hcl,methylphenidate hydrochloride
methylphenidate hcl,methylphenidate hcl,methylphenidate hydrochloride
methylphenidate hcl cd,methylphenidate hcl,methylphenidate hydrochloride
methylphenidate la,methylphenidate hcl,methylphenidate hydrochloride
methylphenidate sr,methylphenidate hcl,methylphenidate hydrochloride
quillivant xr,methylphenidate hcl,methylphenidate hydrochloride
ritalin,methylphenidate hcl,methylphenidate hydrochloride
ritalin-sr,methylphenidate hcl,methylphenidate hydrochloride
ritalin la,methylphenidate hcl,methylphenidate hydrochloride
metoclopramide hcl,metoclopramide hcl,metoclopramide hydrochloride
metoclopramide hcl odt,metoclopramide hcl,metoclopramide hydrochloride
metozolv odt,metoclopramide hcl,metoclopramide hydrochloride
reglan,metoclopramide hcl,metoclopramide hydrochloride
mexiletine hcl,mexiletine hcl,mexiletine hydrochloride
midazolam hcl,midazolam hcl,midazolam hydrochloride
midazolam hcl,midazolam hcl/pf,midazolam hydrochloride
midodrine hcl,midodrine hcl,midodrine hydrochloride
proamatine,midodrine hcl,midodrine hydrochloride
savella,milnacipran hcl,milnacipran hydrochloride
minocin,minocycline hcl,minocycline hydrochloride
minocycline hcl,minocycline hcl,minocycline hydrochloride
minocycline hcl er,minocycline hcl,minocycline hydrochloride
solodyn,minocycline hcl,minocycline hydrochloride
mitoxantrone hcl,mitoxantrone hcl,mitoxantrone hydrochloride
moexipril hcl,moexipril hcl,moexipril hydrochloride
univasc,moexipril hcl,moexipril hydrochloride
moban,molindone hcl,molindone hydrochloride
avelox,moxifloxacin hcl,moxifloxacin hydrochloride
avelox abc pack,moxifloxacin hcl,moxifloxacin hydrochloride
moxeza,moxifloxacin hcl,moxifloxacin hydrochloride
moxifloxacin hcl,moxifloxacin hcl,moxifloxacin hydrochloride
vigamox,moxifloxacin hcl,moxifloxacin hydrochloride
cellcept,mycophenolate mofetil hcl,mycophenolate mofetil hydrochloride
naftifine hcl,naftifine hcl,naftifine hydrochloride
naftin,naftifine hcl,naftifine hydrochloride
nalbuphine hcl,nalbuphine hcl,nalbuphine hydrochloride
evzio,naloxone hcl,naloxone hydrochloride
naloxone hcl,naloxone hcl,naloxone hydrochloride
naltrexone hcl,naltrexone hcl,naltrexone hydrochloride
revia,naltrexone hcl,naltrexone hydrochloride
naphazoline hcl,naphazoline hcl,naphazoline hydrochloride
amerge,naratriptan hcl,naratriptan hydrochloride
naratriptan hcl,naratriptan hcl,naratriptan hydrochloride
bystolic,nebivolol hcl,nebivolol hydrochloride
nefazodone hcl,nefazodone hcl,nefazodone hydrochloride
cardene sr,nicardipine hcl,nicardipine hydrochloride
nicardipine hcl,nicardipine hcl,nicardipine hydrochloride
nortriptyline hcl,nortriptyline hcl,nortriptyline hydrochloride
pamelor,nortriptyline hcl,nortriptyline hydrochloride
striverdi respimat,olodaterol hcl,olodaterol hydrochloride
olopatadine hcl,olopatadine hcl,olopatadine hydrochloride
pataday,olopatadine hcl,olopatadine hydrochloride
patanase,olopatadine hcl,olopatadine hydrochloride
patanol,olopatadine hcl,olopatadine hydrochloride
pazeo,olopatadine hcl,olopatadine hydrochloride
eth-oxydose,oxycodone hcl,oxycodone hydrochloride
oxecta,oxycodone hcl,oxycodone hydrochloride
oxycodone concentrate,oxycodone hcl,oxycodone hydrochloride
oxycodone hcl,oxycodone hcl,oxycodone hydrochloride
oxycodone hcl er,oxycodone hcl,oxycodone hydrochloride
oxycontin,oxycodone hcl,oxycodone hydrochloride
roxicodone,oxycodone hcl,oxycodone hydrochloride
roxicodone intensol,oxycodone hcl,oxycodone hydrochloride
aloxi,palonosetron hcl,palonosetron hydrochloride
papaverine hcl,papaverine hcl,papaverine hydrochloride
paroxetine hcl,paroxetine hcl,paroxetine hydrochloride
paxil,paroxetine hcl,paroxetine hydrochloride
paxil cr,paroxetine hcl,paroxetine hydrochloride
votrient,pazopanib hcl,pazopanib hydrochloride
phenazopyridine hcl,phenazopyridine hcl,phenazopyridine hydrochloride
pyridium,phenazopyridine hcl,phenazopyridine hydrochloride
dibenzyline,phenoxybenzamine hcl,phenoxybenzamine hydrochloride
phenoxybenzamine hcl,phenoxybenzamine hcl,phenoxybenzamine hydrochloride
adipex-p,phentermine hcl,phentermine hydrochloride
phentermine hcl,phentermine hcl,phentermine hydrochloride
suprenza odt,phentermine hcl,phentermine hydrochloride
phenylephrine hcl,phenylephrine hcl,phenylephrine hydrochloride
isopto carpine,pilocarpine hcl,pilocarpine hydrochloride
pilocarpine hcl,pilocarpine hcl,pilocarpine hydrochloride
pilopine hs,pilocarpine hcl,pilocarpine hydrochloride
salagen,pilocarpine hcl,pilocarpine hydrochloride
actos,pioglitazone hcl,pioglitazone hydrochloride
pioglitazone hcl,pioglitazone hcl,pioglitazone hydrochloride
iclusig,ponatinib hcl,ponatinib hydrochloride
effient,prasugrel hcl,prasugrel hydrochloride
minipress,prazosin hcl,prazosin hydrochloride
prazosin hcl,prazosin hcl,prazosin hydrochloride
matulane,procarbazine hcl,procarbazine hydrochloride
phenadoz,promethazine hcl,promethazine hydrochloride
phenergan,promethazine hcl,promethazine hydrochloride
promethazine hcl,promethazine hcl,promethazine hydrochloride
promethegan,promethazine hcl,promethazine hydrochloride
propafenone hcl,propafenone hcl,propafenone hydrochloride
propafenone hcl er,propafenone hcl,propafenone hydrochloride
rythmol,propafenone hcl,propafenone hydrochloride
rythmol sr,propafenone hcl,propafenone hydrochloride
alcaine,proparacaine hcl,proparacaine hydrochloride
proparacaine hcl,proparacaine hcl,proparacaine hydrochloride
propoxyphene hcl,propoxyphene hcl,propoxyphene hydrochloride
inderal la,propranolol hcl,propranolol hydrochloride
innopran xl,propranolol hcl,propranolol hydrochloride
propranolol hcl,propranolol hcl,propranolol hydrochloride
propranolol hcl er,propranolol hcl,propranolol hydrochloride
protriptyline hcl,protriptyline hcl,protriptyline hydrochloride
vivactil,protriptyline hcl,protriptyline hydrochloride
pyridoxine hcl,pyridoxine hcl,pyridoxine hydrochloride
accupril,quinapril hcl,quinapril hydrochloride
quinapril hcl,quinapril hcl,quinapril hydrochloride
evista,raloxifene hcl,raloxifene hydrochloride
raloxifene hcl,raloxifene hcl,raloxifene hydrochloride
ranitidine hcl,ranitidine hcl,ranitidine hydrochloride
zantac,ranitidine hcl,ranitidine hydrochloride
zantac 25,ranitidine hcl,ranitidine hydrochloride
edurant,rilpivirine hcl,rilpivirine hydrochloride
rimantadine hcl,rimantadine hcl,rimantadine hydrochloride
requip,ropinirole hcl,ropinirole hydrochloride
requip xl,ropinirole hcl,ropinirole hydrochloride
ropinirole er,ropinirole hcl,ropinirole hydrochloride
ropinirole hcl,ropinirole hcl,ropinirole hydrochloride
naropin,ropivacaine hcl/pf,ropivacaine hydrochloride
onglyza,saxagliptin hcl,saxagliptin hydrochloride
eldepryl,selegiline hcl,selegiline hydrochloride
selegiline hcl,selegiline hcl,selegiline hydrochloride
zelapar,selegiline hcl,selegiline hydrochloride
sertraline hcl,sertraline hcl,sertraline hydrochloride
zoloft,sertraline hcl,sertraline hydrochloride
renagel,sevelamer hcl,sevelamer hydrochloride
betapace,sotalol hcl,sotalol hydrochloride
betapace af,sotalol hcl,sotalol hydrochloride
sorine,sotalol hcl,sotalol hydrochloride
sotalol af,sotalol hcl,sotalol hydrochloride
sotylize,sotalol hcl,sotalol hydrochloride
flomax,tamsulosin hcl,tamsulosin hydrochloride
tamsulosin hcl,tamsulosin hcl,tamsulosin hydrochloride
nucynta,tapentadol hcl,tapentadol hydrochloride
nucynta er,tapentadol hcl,tapentadol hydrochloride
vibativ,telavancin hcl,telavancin hydrochloride
terazosin hcl,terazosin hcl,terazosin hydrochloride
lamisil,terbinafine hcl,terbinafine hydrochloride
terbinafine hcl,terbinafine hcl,terbinafine hydrochloride
tetracaine hcl,tetracaine hcl,tetracaine hydrochloride
tetracaine hcl,tetracaine hcl/pf,tetracaine hydrochloride
tetracycline hcl,tetracycline hcl,tetracycline hydrochloride
tyzine,tetrahydrozoline hcl,tetrahydrozoline hydrochloride
thiamine hcl,thiamine hcl,thiamine hydrochloride
thioridazine hcl,thioridazine hcl,thioridazine hydrochloride
gabitril,tiagabine hcl,tiagabine hydrochloride
tiagabine hcl,tiagabine hcl,tiagabine hydrochloride
ticlopidine hcl,ticlopidine hcl,ticlopidine hydrochloride
tizanidine hcl,tizanidine hcl,tizanidine hydrochloride
zanaflex,tizanidine hcl,tizanidine hydrochloride
hycamtin,topotecan hcl,topotecan hydrochloride
topotecan hcl,topotecan hcl,topotecan hydrochloride
conzip,tramadol hcl,tramadol hydrochloride
rybix odt,tramadol hcl,tramadol hydrochloride
ryzolt,tramadol hcl,tramadol hydrochloride
tramadol hcl,tramadol hcl,tramadol hydrochloride
tramadol hcl er,tramadol hcl,tramadol hydrochloride
ultram,tramadol hcl,tramadol hydrochloride
ultram er,tramadol hcl,tramadol hydrochloride
oleptro er,trazodone hcl,trazodone hydrochloride
trazodone hcl,trazodone hcl,trazodone hydrochloride
syprine,trientine hcl,trientine hydrochloride
trifluoperazine hcl,trifluoperazine hcl,trifluoperazine hydrochloride
trihexyphenidyl hcl,trihexyphenidyl hcl,trihexyphenidyl hydrochloride
tigan,trimethobenzamide hcl,trimethobenzamide hydrochloride
trimethobenzamide hcl,trimethobenzamide hcl,trimethobenzamide hydrochloride
valacyclovir,valacyclovir hcl,valacyclovir hydrochloride
