brand_name,generic_name,key
elite-ob 400,pnv17/iron/fa/fish oil/dha/om,pnv17/iron/fa/fish oil/dha/om
ob complete 400,pnv17/iron/fa/fish oil/dha/om,pnv17/iron/fa/fish oil/dha/om
pnv-total,pnv17/iron/fa/fish oil/dha/om,pnv17/iron/fa/fish oil/dha/om
pr natal 400 ec,pnv19/iron bg hc&succ-p/fa/om3,pnv19/iron bg hc&succ-p/fa/om3
complete natal dha,pnv2/iron b-g suc-p/fa/omega-3,pnv2/iron b-g suc-p/fa/omega-3
citranatal dha,pnv22/iron cbn&gluc/fa/dss/dha,pnv22/iron cbn&gluc/fa/dss/dha
ob + dha,pnv22/iron cbn&gluc/fa/dss/dha,pnv22/iron cbn&gluc/fa/dss/dha
pnv ob+dha,pnv22/iron cbn&gluc/fa/dss/dha,pnv22/iron cbn&gluc/fa/dss/dha
citranatal harmony,"pnv34/iron,carbonyl/fa/dss/dha","pnv34/iron,carbonyl/fa/dss/dha"
vp-ch-pnv,"pnv34/iron,carbonyl/fa/dss/dha","pnv34/iron,carbonyl/fa/dss/dha"
citranatal assure,pnv38/iron cbn&gluc/fa/dss/dha,pnv38/iron cbn&gluc/fa/dss/dha
corenate-dha,pnv38/iron cbn&gluc/fa/dss/dha,pnv38/iron cbn&gluc/fa/dss/dha
natalvirt ca,pnv38/iron cbn&gluc/fa/dss/dha,pnv38/iron cbn&gluc/fa/dss/dha
folcal dha,pnv39/iron fumarate/fa/dss/dha,pnv39/iron fumarate/fa/dss/dha
folivane-prx dha nf,pnv39/iron fumarate/fa/dss/dha,pnv39/iron fumarate/fa/dss/dha
taron-prex prenatal,pnv39/iron fumarate/fa/dss/dha,pnv39/iron fumarate/fa/dss/dha
cavan-ec sod dha,pnv48/iron na feredetat/fa/om3,pnv48/iron na feredetat/fa/om3
pr natal 440 ec,pnv48/iron na feredetat/fa/om3,pnv48/iron na feredetat/fa/om3
pr natal 400,pnv53/iron b-g hcl-p/fa/omega3,pnv53/iron b-g hydrochloride-p/fa/omega3
triveen-duo dha,pnv53/iron b-g hcl-p/fa/omega3,pnv53/iron b-g hydrochloride-p/fa/omega3
multi-nate 30 dha,pnv53/iron b-g suc-p/fa/omega3,pnv53/iron b-g suc-p/fa/omega3
nexa plus,pnv53/iron fum/fa/docusate/dha,pnv53/iron fum/fa/docusate/dha
pr natal 430,pnv54/iron b-g hcl-p/fa/omega3,pnv54/iron b-g hydrochloride-p/fa/omega3
setonet,pnv54/iron b-g hcl-p/fa/omega3,pnv54/iron b-g hydrochloride-p/fa/omega3
setonet-ec,pnv55/iron bg hc&succ#2/fa/om3,pnv55/iron bg hc&succ#2/fa/om3
pr natal 430 ec,"pnv55/iron bg hc,succ-p/fa/om3","pnv55/iron bg hc,succ-p/fa/om3"
natachew,pnv55/iron fum & bisgly/fa,pnv55/iron fum & bisgly/fa
citranatal harmony,"pnv59/iron,carb&fum/fa/dss/dha","pnv59/iron,carb&fum/fa/dss/dha"
citranatal harmony,"pnv59/iron,carbonyl/fa/dss/dha","pnv59/iron,carbonyl/fa/dss/dha"
folcal dha,pnv66/iron fumarate/fa/dss/dha,pnv66/iron fumarate/fa/dss/dha
pnv-dha + docusate,pnv66/iron fumarate/fa/dss/dha,pnv66/iron fumarate/fa/dss/dha
prenexa,pnv66/iron fumarate/fa/dss/dha,pnv66/iron fumarate/fa/dss/dha
triveen-prx rnf,pnv66/iron fumarate/fa/dss/dha,pnv66/iron fumarate/fa/dss/dha
vemavite-prx 2,pnv66/iron fumarate/fa/dss/dha,pnv66/iron fumarate/fa/dss/dha
virtprex,pnv66/iron fumarate/fa/dss/dha,pnv66/iron fumarate/fa/dss/dha
cavan-alpha kit,pnv67/sod iron edta& ps/fa/om3,pnv67/sod iron edta& ps/fa/om3
citranatal harmony,"pnv69/iron,carbonyl/fa/dss/dha","pnv69/iron,carbonyl/fa/dss/dha"
macnatal cn dha,"pnv69/iron,carbonyl/fa/dss/dha","pnv69/iron,carbonyl/fa/dss/dha"
prenaissance plus,"pnv69/iron,carbonyl/fa/dss/dha","pnv69/iron,carbonyl/fa/dss/dha"
zatean-ch,"pnv69/iron,carbonyl/fa/dss/dha","pnv69/iron,carbonyl/fa/dss/dha"
vinate pn care,pnv7/fe asp gly/docusate/fa,pnv7/fe asp gly/docusate/fa
citranatal 90 dha,"pnv72/iron,carb&glu/fa/dss/dha","pnv72/iron,carb&glu/fa/dss/dha"
citranatal assure,"pnv73/iron,carb&glu/fa/dss/dha","pnv73/iron,carb&glu/fa/dss/dha"
citranatal dha,"pnv76/iron,carb&glu/fa/dss/dha","pnv76/iron,carb&glu/fa/dss/dha"
nexa select,pnv80/iron fumarate/fa/dss/dha,pnv80/iron fumarate/fa/dss/dha
prenaissance,pnv80/iron fumarate/fa/dss/dha,pnv80/iron fumarate/fa/dss/dha
tl-select,pnv80/iron fumarate/fa/dss/dha,pnv80/iron fumarate/fa/dss/dha
virt-select,pnv80/iron fumarate/fa/dss/dha,pnv80/iron fumarate/fa/dss/dha
bal-care dha,pnv81/sod iron edta& ps/fa/om3,pnv81/sod iron edta& ps/fa/om3
duet dha balanced,pnv81/sod iron edta& ps/fa/om3,pnv81/sod iron edta& ps/fa/om3
vena-bal dha,pnv81/sod iron edta& ps/fa/om3,pnv81/sod iron edta& ps/fa/om3
curity amd,polyhexam biguan/gauze bandage,polyhexam biguan/gauze bandage
polymyxin b sul-trimethoprim,polymyxin b sulf/trimethoprim,polymyxin b sulf/trimethoprim
polytrim,polymyxin b sulf/trimethoprim,polymyxin b sulf/trimethoprim
gelclair,pot sor/hy-ethylcel/pvp/hyalur,pot sor/hy-ethylcel/pvp/hyalur
effer-k,potassium bicarbonate/cit ac,potassium bicarbonate/cit ac
k effervescent,potassium bicarbonate/cit ac,potassium bicarbonate/cit ac
klor-con-ef,potassium bicarbonate/cit ac,potassium bicarbonate/cit ac
dextrose 5%-0.2% nacl-kcl,potassium chloride/d5-0.2%nacl,potassium chloride/d5-0.2%nacl
dextrose 5%-0.225% nacl-kcl,potassium chloride/d5-0.2%nacl,potassium chloride/d5-0.2%nacl
dextrose 5%-0.45% nacl-kcl,potassium chloride/d5-0.45nacl,potassium chloride/d5-0.45nacl
dextrose 5%-1/2ns-kcl,potassium chloride/d5-0.45nacl,potassium chloride/d5-0.45nacl
dextrose 5%-ns-kcl,potassium chloride/d5-0.9%nacl,potassium chloride/d5-0.9%nacl
cytra-k,potassium citrate/citric acid,potassium citrate/citric acid
potassium citrate-citric acid,potassium citrate/citric acid,potassium citrate/citric acid
taron-crystals,potassium citrate/citric acid,potassium citrate/citric acid
strong iodine,potassium iodide/iodine,potassium iodide/iodine
cavan-folate dha,prenat vit comb.10/iron/fa/dha,prenat vit comb.10/iron/fa/dha
pnv-ob with dha,prenat vit comb.10/iron/fa/dha,prenat vit comb.10/iron/fa/dha
vitafol-ob+dha,prenat vit comb.10/iron/fa/dha,prenat vit comb.10/iron/fa/dha
tricare,prenatal #103/iron fumarate/fa,prenatal #103/iron fumarate/fa
citranatal b-calm,"prenatal #48/iron cb,glu/fa/b6","prenatal #48/iron cb,glu/fa/b6"
extra-virt plus dha,prenatal #57/iron/fa/dss/dha,prenatal #57/iron/fa/dss/dha
nexa select,prenatal #58/iron/fa/dss/dha,prenatal #58/iron/fa/dss/dha
prenate elite,prenatal #79/iron asp gly/fa#1,prenatal #79/iron asp gly/fa#1
enbrace hr,prenatal #92/iron/fa #8/ps-dha,prenatal #92/iron/fa #8/ps-dha
select-ob,prenatal no.13/iron ps/fa cb#1,prenatal no.13/iron ps/fa cb#1
prena1,prenatal no.25/iron/fa #6/dha,prenatal no.25/iron/fa #6/dha
vitamedmd one rx,prenatal no.25/iron/fa #6/dha,prenatal no.25/iron/fa #6/dha
prena1 plus,prenatal no.39/iron/fa #6/dha,prenatal no.39/iron/fa #6/dha
vitamedmd plus rx,prenatal no.39/iron/fa #6/dha,prenatal no.39/iron/fa #6/dha
vp-pnv-dha,prenatal no.52/iron/fa/dha,prenatal no.52/iron/fa/dha
vitafol nano,prenatal no.75/iron/folate #1,prenatal no.75/iron/folate #1
pnv folic acid + iron,prenatal vit #60/iron fum/fa,prenatal vit #60/iron fum/fa
prenate enhance,prenatal vit #68/iron/fa#6/dha,prenatal vit #68/iron/fa#6/dha
prenate restore,prenatal vit #69/iron/fa#6/dha,prenatal vit #69/iron/fa#6/dha
pnv 29-1,"prenatal vit #76/iron,carb/fa","prenatal vit #76/iron,carb/fa"
prenatabs rx,"prenatal vit #76/iron,carb/fa","prenatal vit #76/iron,carb/fa"
re-nata 29 ob,"prenatal vit #76/iron,carb/fa","prenatal vit #76/iron,carb/fa"
vol-tab rx,"prenatal vit #76/iron,carb/fa","prenatal vit #76/iron,carb/fa"
inatal advance,prenatal vit 15/iron cb/fa/dss,prenatal vit 15/iron cb/fa/dss
prenatal ad,prenatal vit 15/iron cb/fa/dss,prenatal vit 15/iron cb/fa/dss
triadvance,prenatal vit 15/iron cb/fa/dss,prenatal vit 15/iron cb/fa/dss
virt-advance,prenatal vit 15/iron cb/fa/dss,prenatal vit 15/iron cb/fa/dss
trinatal gt,prenatal vit 16/iron cb/fa/dss,prenatal vit 16/iron cb/fa/dss
vinate gt,prenatal vit 16/iron cb/fa/dss,prenatal vit 16/iron cb/fa/dss
virt-vite gt,prenatal vit 16/iron cb/fa/dss,prenatal vit 16/iron cb/fa/dss
complete-rf prenatal,prenatal vit 17/iron cb/fa/dss,prenatal vit 17/iron cb/fa/dss
prenacare,prenatal vit 18/iron cb/fa/dss,prenatal vit 18/iron cb/fa/dss
trinatal ultra,prenatal vit 18/iron cb/fa/dss,prenatal vit 18/iron cb/fa/dss
vinate ultra,prenatal vit 18/iron cb/fa/dss,prenatal vit 18/iron cb/fa/dss
cavan-folate ob,prenatal vit comb.10/iron/fa,prenatal vit comb.10/iron/fa
vitafol-ob,prenatal vit comb.10/iron/fa,prenatal vit comb.10/iron/fa
vinate care,prenatal vit no.109/iron/fa,prenatal vit no.109/iron/fa
prenate chewable,prenatal vit no.112/folic acid,prenatal vit no.112/folic acid
prenate am,prenatal vit no.114/fa/ginger,prenatal vit no.114/fa/ginger
o-cal prenatal,prenatal vit no.127/iron/fa,prenatal vit no.127/iron/fa
prenate mini,prenatal vit no.44/iron/fa/dha,prenatal vit no.44/iron/fa/dha
trinate,prenatal vit no.73/iron/fa,prenatal vit no.73/iron/fa
virt-nate,prenatal vit no.73/iron/fa,prenatal vit no.73/iron/fa
virt nate,prenatal vit no.73/iron/fa,prenatal vit no.73/iron/fa
vol-nate,prenatal vit no.73/iron/fa,prenatal vit no.73/iron/fa
prenatabs fa,prenatal vit no.78/iron/fa,prenatal vit no.78/iron/fa
venatal-fa,prenatal vit no.78/iron/fa,prenatal vit no.78/iron/fa
prenate mini,prenatal vit no.87/iron/fa/dha,prenatal vit no.87/iron/fa/dha
prenate elite,prenatal vit#36/iron/fa cmb#6,prenatal vit#36/iron/fa cmb#6
prena1 chew,prenatal vit#42/fa cmb#6,prenatal vit#42/fa cmb#6
vitamedmd redichew rx,prenatal vit#42/fa cmb#6,prenatal vit#42/fa cmb#6
provida ob,prenatal vit#65/iron fum&ps/fa,prenatal vit#65/iron fum&ps/fa
prenate essential,prenatal vit#84/iron/fa#1/dha,prenatal vit#84/iron/fa#1/dha
nestabs,prenatal vit#86/iron bisgly/fa,prenatal vit#86/iron bisgly/fa
vinate az,prenatal vit/iron bisglycin/fa,prenatal vit/iron bisglycin/fa
vinate ii,prenatal vit/iron bisglycin/fa,prenatal vit/iron bisglycin/fa
lactocal-f,prenatal vit/iron fumarate/fa,prenatal vit/iron fumarate/fa
o-cal fa,prenatal vit/iron fumarate/fa,prenatal vit/iron fumarate/fa
prenafirst,prenatal vit/iron fumarate/fa,prenatal vit/iron fumarate/fa
prenatal plus,prenatal vit/iron fumarate/fa,prenatal vit/iron fumarate/fa
prenatal rx,prenatal vit/iron fumarate/fa,prenatal vit/iron fumarate/fa
prenatal rx 1,"prenatal vit27,calcium/iron/fa","prenatal vit27,calcium/iron/fa"
se-natal one,"prenatal vit27,calcium/iron/fa","prenatal vit27,calcium/iron/fa"
trinatal rx 1,"prenatal vit27,calcium/iron/fa","prenatal vit27,calcium/iron/fa"
vinate one,"prenatal vit27,calcium/iron/fa","prenatal vit27,calcium/iron/fa"
prenata,prenatal vit37/iron/folic acid,prenatal vit37/iron/folic acid
choice-ob + dha,prenatal vits #33/iron/fa/dha,prenatal vits #33/iron/fa/dha
select-ob + dha,prenatal vits #33/iron/fa/dha,prenatal vits #33/iron/fa/dha
tl-assure + dha,prenatal vits #33/iron/fa/dha,prenatal vits #33/iron/fa/dha
ob complete petite,prenatal56/iron/folic acid/dha,prenatal56/iron/folic acid/dha
promethazine-codeine,promethazine hcl/codeine,promethazine hydrochloride/codeine
promethazine-dm,promethazine/dextromethorphan,promethazine/dextromethorphan
promethazine vc-codeine,promethazine/phenyleph/codeine,promethazine/phenyleph/codeine
propoxyphene hcl-acetaminophen,propoxyphene hcl/acetaminophen,propoxyphene hydrochloride/acetaminophen
propoxyphene nap-acetaminophen,propoxyphene nap/acetaminophen,propoxyphene nap/acetaminophen
propranolol-hydrochlorothiazid,propranolol/hydrochlorothiazid,propranolol/hydrochlorothiazid
pr cream,"protect cmb2/ceramide 1,3,6-11","protect cmb2/ceramide 1,3,6-11"
allerx 10,pseudoephedrin/methscop/cpm/pe,pseudoephedrin/methscop/cpm/pe
allerx 30,pseudoephedrin/methscop/cpm/pe,pseudoephedrin/methscop/cpm/pe
semprex-d,pseudoephedrine hcl/acrivas,pseudoephedrine hydrochloride/acrivas
vinate az extra,pv w-o cal/fe bisgly/fa,pv w-o cal/fe bisgly/fa
m-vit,pv w-o cal/ferrous fumarate/fa,pv w-o cal/ferrous fumarate/fa
edge ob,pv w-o cal/iron ps cplx/fa,pv w-o cal/iron ps cplx/fa
select-ob,pv w-o cal/iron ps cplx/fa,pv w-o cal/iron ps cplx/fa
multinatal plus,pv w-o vit a/fe fumarate/fa,pv w-o vit a/fe fumarate/fa
se-care,pv w-o vit a/fe fumarate/fa,pv w-o vit a/fe fumarate/fa
multinatal plus,pv w-o vit a/fecbn-fefm/fa,pv w-o vit a/fecbn-fefm/fa
vinate c,pv w-o vit a/fecbn-fefm/fa,pv w-o vit a/fecbn-fefm/fa
corzall plus,pyrilamine/pseudoephed/carbeta,pyrilamine/pseudoephed/carbeta
accuretic,quinapril/hydrochlorothiazide,quinapril/hydrochlorothiazide
quinapril-hydrochlorothiazide,quinapril/hydrochlorothiazide,quinapril/hydrochlorothiazide
quinaretic,quinapril/hydrochlorothiazide,quinapril/hydrochlorothiazide
prandimet,repaglinide/metformin hcl,repaglinide/metformin hydrochloride
repaglinide-metformin hcl,repaglinide/metformin hcl,repaglinide/metformin hydrochloride
winrho sdf,rho(d) immune globulin/maltose,rho(d) immune globulin/maltose
rifater,rifamp/isoniazid/pyrazinamide,rifamp/isoniazid/pyrazinamide
isonarif,rifampin/isoniazid,rifampin/isoniazid
rifamate,rifampin/isoniazid,rifampin/isoniazid
actonel with calcium,risedronate sod/calcium carb,risedronate sod/calcium carb
avandaryl,rosiglitazone/glimepiride,rosiglitazone/glimepiride
avandamet,rosiglitazone/metformin hcl,rosiglitazone/metformin hydrochloride
entresto,sacubitril/valsartan,sacubitril/valsartan
cafgesic,sal-amide/acetamin/p-tlox/caff,sal-amide/acetamin/p-tlox/caff
anabar,sal-amide/acetaminophn/p-tlox,sal-amide/acetaminophn/p-tlox
be-flex plus,sal-amide/acetaminophn/p-tlox,sal-amide/acetaminophn/p-tlox
dolorex,sal-amide/acetaminophn/p-tlox,sal-amide/acetaminophn/p-tlox
duraxin,sal-amide/acetaminophn/p-tlox,sal-amide/acetaminophn/p-tlox
ed-flex,sal-amide/acetaminophn/p-tlox,sal-amide/acetaminophn/p-tlox
salkera,salicylic acid/ammon lact/aloe,salicylic acid/ammon lact/aloe
sa,salicylic acid/ceramide cmb #1,salicylic acid/ceramide cmb #1
salex,salicylic acid/ceramide cmb #1,salicylic acid/ceramide cmb #1
salvax duo plus,salicylic acid/urea,salicylic acid/urea
kombiglyze xr,saxagliptin hcl/metformin hcl,saxagliptin hydrochloride/metformin hydrochloride
janumet,sitagliptin phos/metformin hcl,sitagliptin phos/metformin hydrochloride
janumet xr,sitagliptin phos/metformin hcl,sitagliptin phos/metformin hydrochloride
juvisync,sitagliptin/simvastatin,sitagliptin/simvastatin
prepopik,sod picosulf/mag ox/citric ac,sod picosulf/mag ox/citric ac
tricitrates,sod/pot/k & sod cit/c ac/sucro,sod/pot/k & sod cit/c ac/sucro
cytra-3,sod/pot/k cit/sod cit/cit acid,sod/pot/k cit/sod cit/cit acid
potass cit-sod cit-citric acid,sod/pot/k cit/sod cit/cit acid,sod/pot/k cit/sod cit/cit acid
tricitrates,sod/pot/k cit/sod cit/cit acid,sod/pot/k cit/sod cit/cit acid
gavilyte-n,sodium chloride/nahco3/kcl/peg,sodium chloride/nahco3/kcl/peg
nulytely,sodium chloride/nahco3/kcl/peg,sodium chloride/nahco3/kcl/peg
nulytely with flavor packs,sodium chloride/nahco3/kcl/peg,sodium chloride/nahco3/kcl/peg
peg-3350 with flavor packs,sodium chloride/nahco3/kcl/peg,sodium chloride/nahco3/kcl/peg
peg 3350-electrolyte,sodium chloride/nahco3/kcl/peg,sodium chloride/nahco3/kcl/peg
trilyte with flavor packets,sodium chloride/nahco3/kcl/peg,sodium chloride/nahco3/kcl/peg
ferrlecit,sodium ferric gluconat/sucrose,sodium ferric gluconat/sucrose
sod ferric gluconate complex,sodium ferric gluconat/sucrose,sodium ferric gluconat/sucrose
fluoridex sensitivity relief,sodium fluoride/potassium nit,sodium fluoride/potassium nit
prevident 5000 enamel protect,sodium fluoride/potassium nit,sodium fluoride/potassium nit
prevident 5000 sensitive,sodium fluoride/potassium nit,sodium fluoride/potassium nit
fluor-a-day,sodium fluoride/xylitol,sodium fluoride/xylitol
exoderm,sodium thiosulfate/sal acid,sodium thiosulfate/sal acid
hyperlyte cr,sodium/k+/mag/ca/chlor/acetate,sodium/k+/mag/ca/chlor/acetate
tpn electrolytes,sodium/k+/mag/ca/chlor/acetate,sodium/k+/mag/ca/chlor/acetate
numoisyn,sorbitol/sal st#1/mal ac/ca ph,sorbitol/sal st#1/mal ac/ca ph
aldactazide,spironolact/hydrochlorothiazid,spironolact/hydrochlorothiazid
spironolactone-hctz,spironolact/hydrochlorothiazid,spironolact/hydrochlorothiazid
plexion sct,sulfacet sod/sulfur/witch haz,sulfacet sod/sulfur/witch haz
se 10-5 ss,sulfacet sod/sulfur/witch haz,sulfacet sod/sulfur/witch haz
rosanil,sulfacetamd/sulfr/sknclnsr10,sulfacetamd/sulfr/sknclnsr10
claris,sulfacetamide sod/sulfur/urea,sulfacetamide sod/sulfur/urea
cleansing wash,sulfacetamide sod/sulfur/urea,sulfacetamide sod/sulfur/urea
sod sulfacetamide-sulfur wash,sulfacetamide sod/sulfur/urea,sulfacetamide sod/sulfur/urea
sodium sulfacetamide-sulfur,sulfacetamide sod/sulfur/urea,sulfacetamide sod/sulfur/urea
sulfatol,sulfacetamide sod/sulfur/urea,sulfacetamide sod/sulfur/urea
avar,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
avar-e,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
avar-e ls,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
bp 10-1,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
clarifoam ef,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
clenia,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
plexion,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
prascion,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
prascion fc,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
rosaderm,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
rosanil,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
sodium sulfacetamide-sulfur,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
sulfacetamide sodium-sulfur,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
sumadan,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
sumaxin,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
sumaxin ts,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
topisulf,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
zencia,sulfacetamide sodium/sulfur,sulfacetamide sodium/sulfur
sodium sulfacetamide,sulfacetamide sodium/urea,sulfacetamide sodium/urea
sulfacetamide-prednisolone,sulfacetamide/prednisolone sp,sulfacetamide/prednisolone sp
sodium sulfacetamide-sulfur,sulfacetamide/sulfur/cleansr23,sulfacetamide/sulfur/cleansr23
prascion ra,sulfacetm na/avobenzone/sulfur,sulfacetm na/avobenzone/sulfur
blephamide,sulfacetm na/prednisol ac,sulfacetm na/prednisol ac
blephamide s.o.p.,sulfacetm na/prednisol ac,sulfacetm na/prednisol ac
bactrim,sulfamethoxazole/trimethoprim,sulfamethoxazole/trimethoprim
bactrim ds,sulfamethoxazole/trimethoprim,sulfamethoxazole/trimethoprim
septra,sulfamethoxazole/trimethoprim,sulfamethoxazole/trimethoprim
septra ds,sulfamethoxazole/trimethoprim,sulfamethoxazole/trimethoprim
sulfamethoxazole-trimethoprim,sulfamethoxazole/trimethoprim,sulfamethoxazole/trimethoprim
sulfatrim,sulfamethoxazole/trimethoprim,sulfamethoxazole/trimethoprim
debacterol,sulfuric acid/sulf phenol,sulfuric acid/sulf phenol
treximet,sumatriptan succ/naproxen sod,sumatriptan succ/naproxen sod
ulticare,"syr-nd,ins,0.3/container,empty","syr-nd,ins,0.3/container,empty"
careone,"syr-nd,ins,0.5/container,empty","syr-nd,ins,0.5/container,empty"
ulticare,"syr-nd,ins,0.5/container,empty","syr-nd,ins,0.5/container,empty"
ultracomfort,"syr-nd,ins,0.5/container,empty","syr-nd,ins,0.5/container,empty"
telmisartan-amlodipine,telmisartan/amlodipine,telmisartan/amlodipine
twynsta,telmisartan/amlodipine,telmisartan/amlodipine
micardis hct,telmisartan/hydrochlorothiazid,telmisartan/hydrochlorothiazid
telmisartan-hydrochlorothiazid,telmisartan/hydrochlorothiazid,telmisartan/hydrochlorothiazid
terbinex,terbinafine/hydroxy chitosan,terbinafine/hydroxy chitosan
timentin,ticarcillin/k clavulanate,ticarcillin/k clavulanate
stiolto respimat,tiotropium br/olodaterol hcl,tiotropium br/olodaterol hydrochloride
aptivus,tipranavir/vitamin e tpgs,tipranavir/vitamin e tpgs
tobradex,tobramycin/dexamethasone,tobramycin/dexamethasone
tobradex st,tobramycin/dexamethasone,tobramycin/dexamethasone
tobramycin-dexamethasone,tobramycin/dexamethasone,tobramycin/dexamethasone
zylet,tobramycin/lotepred etab,tobramycin/lotepred etab
tobramycin sulfate in ns,tobramycin/sodium chloride,tobramycin/sodium chloride
tramadol hcl-acetaminophen,tramadol hcl/acetaminophen,tramadol hydrochloride/acetaminophen
ultracet,tramadol hcl/acetaminophen,tramadol hydrochloride/acetaminophen
tarka,trandolapril/verapamil hcl,trandolapril/verapamil hydrochloride
trandolapril-verapamil er,trandolapril/verapamil hcl,trandolapril/verapamil hydrochloride
tyvaso,treprostinil/neb accessories,treprostinil/neb accessories
tyvaso,treprostinil/nebulizer/accesor,treprostinil/nebulizer/accesor
tretin-x,tretinoin/emol cmb9/skin cln1,tretinoin/emol cmb9/skin cln1
refissa,tretinoin/emollient base,tretinoin/emollient base
renova,tretinoin/emollient base,tretinoin/emollient base
renova pump,tretinoin/emollient base,tretinoin/emollient base
dermacinrx silapak,triamcinolone/dimeth/silicone,triamcinolone/dimeth/silicone
dermasilkrx sds,triamcinolone/dimeth/silicone,triamcinolone/dimeth/silicone
pediaderm ta,triamcinolone/emollient cmb#45,triamcinolone/emollient cmb#45
dermasorb ta,triamcinolone/emollient cmb#86,triamcinolone/emollient cmb#86
dyazide,triamterene/hydrochlorothiazid,triamterene/hydrochlorothiazid
maxzide,triamterene/hydrochlorothiazid,triamterene/hydrochlorothiazid
maxzide-25 mg,triamterene/hydrochlorothiazid,triamterene/hydrochlorothiazid
triamterene-hctz,triamterene/hydrochlorothiazid,triamterene/hydrochlorothiazid
triamterene-hydrochlorothiazid,triamterene/hydrochlorothiazid,triamterene/hydrochlorothiazid
lonsurf,trifluridine/tipiracil hcl,trifluridine/tipiracil hydrochloride
anoro ellipta,umeclidinium brm/vilanterol tr,umeclidinium brm/vilanterol tr
uramaxin gt,urea/emollient combination #65,urea/emollient combination #65
bp-50% urea,urea/lactic ac/zn undecylenate,urea/lactic ac/zn undecylenate
kerol,urea/lactic ac/zn undecylenate,urea/lactic ac/zn undecylenate
kerol ad,urea/lactic ac/zn undecylenate,urea/lactic ac/zn undecylenate
latrix xm,urea/lactic ac/zn undecylenate,urea/lactic ac/zn undecylenate
urea 50,urea/lactic ac/zn undecylenate,urea/lactic ac/zn undecylenate
kerol,urea/lactic acid/salicylic ac,urea/lactic acid/salicylic ac
latrix,urea/lactic acid/salicylic ac,urea/lactic acid/salicylic ac
diovan hct,valsartan/hydrochlorothiazide,valsartan/hydrochlorothiazide
valsartan-hydrochlorothiazide,valsartan/hydrochlorothiazide,valsartan/hydrochlorothiazide
vancomycin-d5w,vancomycin hcl/d5w,vancomycin hydrochloride/d5w
vancomycin hcl,vancomycin hcl/d5w,vancomycin hydrochloride/d5w
nephro-vite rx,vit b cmplx 3/fa/vit c/biotin,vit b cmplx 3/fa/vit c/biotin
rena-vite rx,vit b cmplx 3/fa/vit c/biotin,vit b cmplx 3/fa/vit c/biotin
vol-care rx,vit b cmplx 3/fa/vit c/biotin,vit b cmplx 3/fa/vit c/biotin
nephplex rx,vit b cmplx no3/fa/c/biot/zinc,vit b cmplx no3/fa/c/biot/zinc
nephrocaps qt,vit b complex & c no.13/fa/d3,vit b complex & c no.13/fa/d3
dialyvite zinc,vit b cplx #11/fa/c/biot/zn ox,vit b cplx #11/fa/c/biot/zn ox
cerefolin,vit b12/lmefolate ca/vit b6/b2,vit b12/lmefolate ca/vit b6/b2
enfolast,vit b12/lmefolate ca/vit b6/b2,vit b12/lmefolate ca/vit b6/b2
l-methyl-mc,vit b12/lmefolate ca/vit b6/b2,vit b12/lmefolate ca/vit b6/b2
metafolbic,vit b12/lmefolate ca/vit b6/b2,vit b12/lmefolate ca/vit b6/b2
rovin-cf of,vit b12/lmefolate ca/vit b6/b2,vit b12/lmefolate ca/vit b6/b2
podiapn,vit b6/me-thfolate/me-b12/ala,vit b6/me-thfolate/me-b12/ala
regenecare,vit e/lidocain/alo ver/colagn,vit e/lidocain/alo ver/colagn
reclast,zoledronic acid/mannitol&water,zoledronic acid/mannitol&water
zometa,zoledronic acid/mannitol&water,zoledronic acid/mannitol&water
estrostep fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
gildess 24 fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
gildess fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
junel fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
junel fe 24,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
larin fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
lo loestrin fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
loestrin 24 fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
loestrin fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
lomedia 24 fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
