hcpcs_code,hcpcs_description,year,claim_count,total_spending,beneficiary_count,total_annual_spending_per_user,unit_count,average_cost_per_unit,average_beneficiary_cost_share,annual_change_in_average_cost_per_unit
J8521,"Capecitabine, oral, 500 mg",2012,130.0,74710.03,107.0,698.22457944,2828.0,26.417973833,137.4782243,NA
J8521,"Capecitabine, oral, 500 mg",2013,107.0,56847.93,93.0,611.26806452,1881.0,30.222185008,123.49655914,NA
J8521,"Capecitabine, oral, 500 mg",2014,118.0,56670.41,102.0,555.5922549,1765.0,32.10788102,120.34431373,NA
J8521,"Capecitabine, oral, 500 mg",2015,73.0,11927.25,70.0,170.38928571,530.0,22.504245283,34.632,NA
J8530,"Cyclophosphamide; oral, 25 mg",2011,77.0,3919.75,27.0,145.17592593,4690.0,0.8357675906,31.307037037,NA
J8530,"Cyclophosphamide; oral, 25 mg",2012,105.0,5913.37,28.0,211.19178571,6707.0,0.8816713881,49.740357143,NA
J8530,"Cyclophosphamide; oral, 25 mg",2013,92.0,4429.86,24.0,184.5775,4741.0,0.9343724953,39.212083333,NA
J8530,"Cyclophosphamide; oral, 25 mg",2014,72.0,4662.25,22.0,211.92045455,4605.0,1.012432139,51.061818182,NA
J8530,"Cyclophosphamide; oral, 25 mg",2015,70.0,16565.21,41.0,404.0295122,5685.0,2.9138452067,97.41097561,NA
J8540,"Dexamethasone, oral, 0.25 mg",2011,4788.0,60739.12,1574.0,38.589021601,654041.0,0.0928674502,7.8169949174,NA
J8540,"Dexamethasone, oral, 0.25 mg",2012,2853.0,37944.15,938.0,40.452185501,370383.0,0.1024457116,8.392771855,NA
J8540,"Dexamethasone, oral, 0.25 mg",2013,1920.0,19759.29,611.0,32.339263502,138215.0,0.1429605325,6.956792144,NA
J8540,"Dexamethasone, oral, 0.25 mg",2014,681.0,7971.32,282.0,28.267092199,63498.0,0.1255365523,8.8821276596,NA
J8540,"Dexamethasone, oral, 0.25 mg",2015,575.0,5782.4,213.0,27.14741784,64776.0,0.08926763,6.8252112676,NA
J8560,"Etoposide; oral, 50 mg",2011,187.0,56840.9,45.0,1263.1311111,1617.0,35.152071738,240.22044444,NA
J8560,"Etoposide; oral, 50 mg",2012,113.0,38218.36,37.0,1032.9286486,828.0,46.157439614,207.25864865,NA
J8560,"Etoposide; oral, 50 mg",2013,41.0,14760.43,13.0,1135.4176923,281.0,52.528220641,228.60307692,NA
J8560,"Etoposide; oral, 50 mg",2014,95.0,12039.71,16.0,752.481875,211.0,57.060236967,152.140625,NA
J8560,"Etoposide; oral, 50 mg",2015,34.0,4717.89,NA,NA,81.0,58.245555556,NA,NA
J8561,"Everolimus, oral, 0.25 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J8561,"Everolimus, oral, 0.25 mg",2012,3257.0,5333304.85,555.0,9609.5582883,888176.0,6.0047837929,1923.3237658,NA
J8561,"Everolimus, oral, 0.25 mg",2013,NA,NA,NA,NA,NA,NA,NA,NA
J8561,"Everolimus, oral, 0.25 mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J8561,"Everolimus, oral, 0.25 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J8610,"Methotrexate; oral, 2.5 mg",2011,47.0,43.96,NA,NA,427.0,0.1029508197,NA,NA
J8610,"Methotrexate; oral, 2.5 mg",2012,47.0,440.86,NA,NA,442.0,0.9974208145,NA,NA
J8610,"Methotrexate; oral, 2.5 mg",2013,25.0,59.75,NA,NA,178.0,0.3356741573,NA,NA
J8610,"Methotrexate; oral, 2.5 mg",2014,20.0,234.0,NA,NA,230.0,1.0173913043,NA,NA
J8610,"Methotrexate; oral, 2.5 mg",2015,38.0,506.82,11.0,46.074545455,332.0,1.5265662651,25.179090909,NA
J8700,"Temozolomide, oral, 5 mg",2011,247.0,343255.08,71.0,4834.5785915,35907.0,9.5595588604,919.51267606,NA
J8700,"Temozolomide, oral, 5 mg",2012,92.0,67003.59,44.0,1522.8088636,6703.0,9.9960599731,304.29272727,NA
J8700,"Temozolomide, oral, 5 mg",2013,93.0,85336.63,44.0,1939.4688636,7909.0,10.789812871,392.67159091,NA
J8700,"Temozolomide, oral, 5 mg",2014,98.0,35479.53,51.0,695.67705882,5107.0,6.9472351674,140.9154902,NA
J8700,"Temozolomide, oral, 5 mg",2015,64.0,15558.54,32.0,486.204375,5154.0,3.0187310827,98.8228125,NA
J9000,"Injection, doxorubicin hydrochloride, 10 mg",2011,52910.0,1678685.03,13351.0,125.73477867,434306.4,3.8652090552,25.535851247,NA
J9000,"Injection, doxorubicin hydrochloride, 10 mg",2012,49413.0,1479370.72,12528.0,118.08514687,408022.4,3.6257095689,23.892737069,NA
J9000,"Injection, doxorubicin hydrochloride, 10 mg",2013,43896.0,1386114.35,11293.0,122.74102099,375084.3,3.6954741907,25.135080138,NA
J9000,"Injection, doxorubicin hydrochloride, 10 mg",2014,40187.0,1030283.57,10263.0,100.38814869,339823.3,3.0318214496,20.628537465,NA
J9000,"Injection, doxorubicin hydrochloride, 10 mg",2015,37554.0,1117277.41,9614.0,116.2135854,318594.9,3.506890443,23.914915748,0.1566942517
J9001,"Injection, doxorubicin hydrochloride, all lipid formulations, 10 mg",2011,21839.0,69468583.67,6371.0,10903.874379,134800.5,515.34366467,2159.6502088,NA
J9001,"Injection, doxorubicin hydrochloride, all lipid formulations, 10 mg",2012,5944.0,19936708.54,2355.0,8465.6936476,37305.2,534.42170368,1673.3735541,NA
J9001,"Injection, doxorubicin hydrochloride, all lipid formulations, 10 mg",2013,NA,NA,NA,NA,NA,NA,NA,NA
J9001,"Injection, doxorubicin hydrochloride, all lipid formulations, 10 mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J9001,"Injection, doxorubicin hydrochloride, all lipid formulations, 10 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J9002,"Injection, doxorubicin hydrochloride, liposomal, doxil, 10 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9002,"Injection, doxorubicin hydrochloride, liposomal, doxil, 10 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J9002,"Injection, doxorubicin hydrochloride, liposomal, doxil, 10 mg",2013,11233.0,40493201.82,4236.0,9559.3016572,75882.0,533.63382383,1883.1663126,NA
J9002,"Injection, doxorubicin hydrochloride, liposomal, doxil, 10 mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J9002,"Injection, doxorubicin hydrochloride, liposomal, doxil, 10 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J9010,"Injection, alemtuzumab, 10 mg",2011,7582.0,15907861.27,591.0,26916.854941,27194.0,584.97687983,5380.8976988,NA
J9010,"Injection, alemtuzumab, 10 mg",2012,6078.0,12471453.98,495.0,25194.856525,21612.0,577.06153896,5031.6206465,NA
J9010,"Injection, alemtuzumab, 10 mg",2013,1421.0,2810028.65,203.0,13842.505665,4917.0,571.49250559,2794.2555172,NA
J9010,"Injection, alemtuzumab, 10 mg",2014,589.0,1175375.73,86.0,13667.159651,2129.0,552.07878347,2778.4130233,NA
J9010,"Injection, alemtuzumab, 10 mg",2015,12.0,21362.19,NA,NA,36.0,593.39416667,NA,NA
J9015,"Injection, aldesleukin, per single use vial",2011,553.0,1092222.99,82.0,13319.792561,1150.0,949.75912174,2665.0470732,NA
J9015,"Injection, aldesleukin, per single use vial",2012,539.0,979206.57,83.0,11797.669518,874.0,1120.3736499,2353.4914458,NA
J9015,"Injection, aldesleukin, per single use vial",2013,517.0,1091575.42,66.0,16539.021515,828.0,1318.3278019,3241.4362121,NA
J9015,"Injection, aldesleukin, per single use vial",2014,414.0,1283321.95,69.0,18598.868841,724.0,1772.5441298,3370.0315942,NA
J9015,"Injection, aldesleukin, per single use vial",2015,242.0,1453824.84,35.0,41537.852571,584.0,2489.4260959,8306.074,NA
J9017,"Injection, arsenic trioxide, 1 mg",2011,2673.0,2211203.96,133.0,16625.593684,55513.0,39.832182732,3327.0379699,NA
J9017,"Injection, arsenic trioxide, 1 mg",2012,3907.0,3401577.7,156.0,21804.985256,80995.0,41.997378851,4362.6261538,NA
J9017,"Injection, arsenic trioxide, 1 mg",2013,5285.0,4665285.27,221.0,21109.8881,100729.0,46.315214784,4277.1069683,NA
J9017,"Injection, arsenic trioxide, 1 mg",2014,6428.0,6959783.49,245.0,28407.279551,139502.0,49.890205804,5775.820898,NA
J9017,"Injection, arsenic trioxide, 1 mg",2015,5476.0,6796881.88,211.0,32212.710332,122811.0,55.344243431,6553.6632227,NA
J9019,"Injection, asparaginase (erwinaze), 1,000 iu",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9019,"Injection, asparaginase (erwinaze), 1,000 iu",2012,NA,NA,NA,NA,NA,NA,NA,NA
J9019,"Injection, asparaginase (erwinaze), 1,000 iu",2013,34.0,568621.46,NA,NA,1692.0,336.06469267,NA,NA
J9019,"Injection, asparaginase (erwinaze), 1,000 iu",2014,44.0,1018384.55,11.0,92580.413636,2979.0,341.85449815,8188.0181818,NA
J9019,"Injection, asparaginase (erwinaze), 1,000 iu",2015,49.0,1545831.43,NA,NA,4221.0,366.22398247,NA,NA
J9020,"Injection, asparaginase, not otherwise specified, 10,000 units",2011,196.0,22730.67,55.0,413.28490909,361.0,62.965844875,84.857454545,NA
J9020,"Injection, asparaginase, not otherwise specified, 10,000 units",2012,90.0,12504.82,35.0,357.28057143,201.0,62.213034826,72.902857143,NA
J9020,"Injection, asparaginase, not otherwise specified, 10,000 units",2013,47.0,5596.01,19.0,294.52684211,89.0,62.876516854,59.194210526,NA
J9020,"Injection, asparaginase, not otherwise specified, 10,000 units",2014,NA,NA,NA,NA,NA,NA,NA,NA
J9020,"Injection, asparaginase, not otherwise specified, 10,000 units",2015,NA,NA,NA,NA,NA,NA,NA,NA
J9025,"Injection, azacitidine, 1 mg",2011,179620.0,194879085.09,8245.0,23636.032152,37492184.5,5.1978589055,4734.0377489,NA
J9025,"Injection, azacitidine, 1 mg",2012,182010.0,208108143.3,8441.0,24654.441808,38922166.7,5.3467769383,4935.688005,NA
J9025,"Injection, azacitidine, 1 mg",2013,185426.0,226683280.37,8641.0,26233.454504,40378978.5,5.6138933869,5317.0549161,NA
J9025,"Injection, azacitidine, 1 mg",2014,188141.0,194472493.78,8821.0,22046.535969,41914059.0,4.6397914786,4487.3674606,NA
J9025,"Injection, azacitidine, 1 mg",2015,190531.0,142170733.95,8927.0,15925.925165,43033629.0,3.3037124048,3249.5712501,-0.287961017
J9027,"Injection, clofarabine, 1 mg",2011,393.0,3181059.64,83.0,38326.019759,26824.0,118.59005517,6165.9791566,NA
J9027,"Injection, clofarabine, 1 mg",2012,478.0,3140026.98,98.0,32041.091633,25674.0,122.30376957,5665.7016327,NA
J9027,"Injection, clofarabine, 1 mg",2013,475.0,3735503.18,112.0,33352.706964,29622.0,126.10570454,5724.2696429,NA
J9027,"Injection, clofarabine, 1 mg",2014,345.0,2535766.54,84.0,30187.696905,19637.0,129.13207415,5398.6488095,NA
J9027,"Injection, clofarabine, 1 mg",2015,381.0,2425852.34,74.0,32781.788378,18130.0,133.80321787,5849.8255405,NA
J9031,Bcg (intravesical) per instillation,2011,153086.0,18277202.83,28873.0,633.02056697,157660.0,115.92796416,133.20107748,NA
J9031,Bcg (intravesical) per instillation,2012,151888.0,18315748.05,28683.0,638.55761427,156063.3,117.36101986,133.17637172,NA
J9031,Bcg (intravesical) per instillation,2013,159641.0,19306044.82,29167.0,661.91397196,163511.0,118.07184116,140.07421709,NA
J9031,Bcg (intravesical) per instillation,2014,150161.0,18330303.99,28313.0,647.41652209,153582.8,119.35128146,137.45948575,NA
J9031,Bcg (intravesical) per instillation,2015,147903.0,18153187.88,27453.0,661.24605253,151478.5,119.84002931,139.46009252,0.0040950365
J9033,"Injection, bendamustine hcl, 1 mg",2011,62956.0,222365403.42,11340.0,19608.942101,12032971.0,18.479675836,3756.7232892,NA
J9033,"Injection, bendamustine hcl, 1 mg",2012,72785.0,268524278.54,13339.0,20130.765315,14021296.0,19.151173939,3814.6711388,NA
J9033,"Injection, bendamustine hcl, 1 mg",2013,81297.0,316933177.88,14706.0,21551.283686,15455428.5,20.50626923,4082.3728635,NA
J9033,"Injection, bendamustine hcl, 1 mg",2014,74840.0,303380783.04,13350.0,22725.152288,14267978.1,21.263053596,4290.6728105,NA
J9033,"Injection, bendamustine hcl, 1 mg",2015,68390.0,309703958.82,12156.0,25477.456303,13306866.0,23.273996959,4760.8532519,0.094574533
J9035,"Injection, bevacizumab, 10 mg",2011,739600.0,991560850.5,174098.0,5695.4178135,16483186.5,60.155895858,1080.0676827,NA
J9035,"Injection, bevacizumab, 10 mg",2012,769567.0,1001202913.7,182292.0,5492.3030835,16392600.1,61.076516696,1031.3204544,NA
J9035,"Injection, bevacizumab, 10 mg",2013,774012.0,1035465712.4,187540.0,5521.305921,16397630.9,63.147275283,1045.653764,NA
J9035,"Injection, bevacizumab, 10 mg",2014,885319.0,1063863239.4,216425.0,4915.620836,16422351.8,64.781418179,931.08540821,NA
J9035,"Injection, bevacizumab, 10 mg",2015,881884.0,1117896684.8,208450.0,5362.9008625,16560636.9,67.503242269,1011.4183976,0.0420155064
J9040,"Injection, bleomycin sulfate, 15 units",2011,5433.0,204728.63,1389.0,147.39282217,8684.0,23.575383464,30.420712743,NA
J9040,"Injection, bleomycin sulfate, 15 units",2012,4583.0,193139.44,1351.0,142.96035529,7452.2,25.917103674,29.55,NA
J9040,"Injection, bleomycin sulfate, 15 units",2013,4354.0,144783.75,1293.0,111.975058,7007.0,20.662730127,23.818035576,NA
J9040,"Injection, bleomycin sulfate, 15 units",2014,3996.0,129824.42,1244.0,104.36046624,6418.8,20.22565277,22.231688103,NA
J9040,"Injection, bleomycin sulfate, 15 units",2015,3921.0,142599.89,1213.0,117.55967848,6248.6,22.821094325,25.392522671,NA
J9041,"Injection, bortezomib, 0.1 mg",2011,225513.0,338466636.65,17279.0,19588.323204,8306038.7,40.749465404,3922.2312489,NA
J9041,"Injection, bortezomib, 0.1 mg",2012,262985.0,420160564.89,19812.0,21207.377594,9853491.4,42.640780596,4244.6742126,NA
J9041,"Injection, bortezomib, 0.1 mg",2013,269868.0,450366022.4,20316.0,22168.045993,10208786.9,44.115527811,4493.4041268,NA
J9041,"Injection, bortezomib, 0.1 mg",2014,273069.0,471812692.37,20381.0,23149.634089,10478355.3,45.027361534,4710.0927629,NA
J9041,"Injection, bortezomib, 0.1 mg",2015,285209.0,505294176.57,21029.0,24028.445317,11022673.8,45.841343556,4893.9138866,0.0180774976
J9042,"Injection, brentuximab vedotin, 1 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9042,"Injection, brentuximab vedotin, 1 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J9042,"Injection, brentuximab vedotin, 1 mg",2013,2744.0,39712708.52,645.0,61570.090729,399681.0,99.361011707,7763.4048372,NA
J9042,"Injection, brentuximab vedotin, 1 mg",2014,3453.0,52356958.05,761.0,68800.207687,490544.0,106.73244001,8640.2862943,NA
J9042,"Injection, brentuximab vedotin, 1 mg",2015,3763.0,61832662.32,826.0,74857.944697,536145.0,115.32824575,9013.2505811,NA
J9043,"Injection, cabazitaxel, 1 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9043,"Injection, cabazitaxel, 1 mg",2012,9889.0,79007921.2,2289.0,34516.348274,585717.0,134.89094768,6152.0520315,NA
J9043,"Injection, cabazitaxel, 1 mg",2013,8060.0,66044578.56,1956.0,33765.121963,480695.0,137.39393703,5904.9658078,NA
J9043,"Injection, cabazitaxel, 1 mg",2014,8320.0,68673302.92,1980.0,34683.486323,493428.0,139.17593432,6049.0906818,NA
J9043,"Injection, cabazitaxel, 1 mg",2015,8731.0,74324343.31,2128.0,34926.853059,518744.0,143.27749971,6067.285907,NA
J9045,"Injection, carboplatin, 50 mg",2011,251641.0,7162948.35,53614.0,133.60219998,1684344.6,4.2526620443,27.240903682,NA
J9045,"Injection, carboplatin, 50 mg",2012,236579.0,5941387.04,50340.0,118.02516965,1602458.3,3.7076702963,24.08934267,NA
J9045,"Injection, carboplatin, 50 mg",2013,218990.0,4683641.29,46791.0,100.09705478,1480438.2,3.1636857857,20.702646022,NA
J9045,"Injection, carboplatin, 50 mg",2014,211509.0,4780047.12,44915.0,106.424293,1425090.2,3.3542067162,22.062695091,NA
J9045,"Injection, carboplatin, 50 mg",2015,193875.0,5007381.93,41851.0,119.64784426,1321340.5,3.7896226824,24.732886191,0.1298119058
J9047,"Injection, carfilzomib, 1 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9047,"Injection, carfilzomib, 1 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J9047,"Injection, carfilzomib, 1 mg",2013,NA,NA,NA,NA,NA,NA,NA,NA
J9047,"Injection, carfilzomib, 1 mg",2014,74868.0,158981412.55,4270.0,37232.180925,5478743.0,29.017862774,7570.7373185,NA
J9047,"Injection, carfilzomib, 1 mg",2015,100305.0,227881075.22,5563.0,40963.702179,7582694.0,30.052785358,8326.3852741,NA
J9050,"Injection, carmustine, 100 mg",2011,401.0,150409.13,173.0,869.41693642,861.0,174.6912079,169.77023121,NA
J9050,"Injection, carmustine, 100 mg",2012,406.0,158564.68,155.0,1022.9979355,915.0,173.29473224,201.79935484,NA
J9050,"Injection, carmustine, 100 mg",2013,336.0,314148.22,175.0,1795.1326857,901.0,348.66617092,318.03622857,NA
J9050,"Injection, carmustine, 100 mg",2014,325.0,1322695.6,175.0,7558.2605714,925.0,1429.9411892,988.87125714,NA
J9050,"Injection, carmustine, 100 mg",2015,184.0,1190062.34,108.0,11019.095741,545.0,2183.6006239,1566.3533333,NA
J9055,"Injection, cetuximab, 10 mg",2011,87466.0,256666630.25,10266.0,25001.619935,5130012.7,50.032357668,4983.2433353,NA
J9055,"Injection, cetuximab, 10 mg",2012,88235.0,268736172.15,10271.0,26164.557701,5341353.6,50.312372532,5216.2019511,NA
J9055,"Injection, cetuximab, 10 mg",2013,81284.0,261116486.98,9678.0,26980.418163,5071919.0,51.482779394,5446.7672081,NA
J9055,"Injection, cetuximab, 10 mg",2014,78944.0,257844899.32,9479.0,27201.69842,4957547.8,52.010572509,5513.8858012,NA
J9055,"Injection, cetuximab, 10 mg",2015,72447.0,244141565.76,8800.0,27743.359745,4656193.6,52.433723065,5629.5008443,0.0081358565
J9060,"Injection, cisplatin, powder or solution, 10 mg",2011,80120.0,1247792.43,17579.0,70.981991581,617025.4,2.0222707688,14.408582399,NA
J9060,"Injection, cisplatin, powder or solution, 10 mg",2012,68489.0,990501.34,15294.0,64.764047339,538161.8,1.8405270311,13.091540473,NA
J9060,"Injection, cisplatin, powder or solution, 10 mg",2013,63037.0,991702.15,13938.0,71.150964988,495807.5,2.0001757739,14.703583728,NA
J9060,"Injection, cisplatin, powder or solution, 10 mg",2014,55673.0,901807.39,12415.0,72.638533226,438529.3,2.056435887,15.017146194,NA
J9060,"Injection, cisplatin, powder or solution, 10 mg",2015,49877.0,814875.59,11250.0,72.433385778,402766.5,2.0231960454,14.977679111,-0.016163811
J9065,"Injection, cladribine, per 1 mg",2011,2077.0,734827.05,371.0,1980.665903,28665.0,25.634992151,397.24005391,NA
J9065,"Injection, cladribine, per 1 mg",2012,1848.0,716641.41,365.0,1963.4011233,25934.2,27.633064062,393.40550685,NA
J9065,"Injection, cladribine, per 1 mg",2013,1797.0,720401.96,361.0,1995.5732964,25420.5,28.339409532,404.29180055,NA
J9065,"Injection, cladribine, per 1 mg",2014,1320.0,511478.43,305.0,1676.978459,20220.0,25.295669139,341.5487541,NA
J9065,"Injection, cladribine, per 1 mg",2015,1490.0,538279.8,325.0,1656.2455385,22987.0,23.416705094,337.03046154,NA
J9070,"Cyclophosphamide, 100 mg",2011,104111.0,11239015.7,24880.0,451.72892685,1176462.1,9.5532322716,91.210381833,NA
J9070,"Cyclophosphamide, 100 mg",2012,149092.0,32839100.9,37997.0,864.25509646,1806668.6,18.176604663,172.24734111,NA
J9070,"Cyclophosphamide, 100 mg",2013,137298.0,56781593.04,35439.0,1602.2346296,1705236.5,33.298368314,320.43777505,NA
J9070,"Cyclophosphamide, 100 mg",2014,131819.0,91175631.56,33814.0,2696.3870456,1632531.2,55.849242918,536.56211747,NA
J9070,"Cyclophosphamide, 100 mg",2015,127304.0,84756635.92,32324.0,2622.096149,1576617.4,53.758531347,520.85715413,-0.037434913
J9098,"Injection, cytarabine liposome, 10 mg",2011,440.0,1081829.95,181.0,5976.9610497,2201.0,491.51746933,1185.7240884,NA
J9098,"Injection, cytarabine liposome, 10 mg",2012,542.0,1361598.1,214.0,6362.6079439,2686.0,506.92408786,1256.4498131,NA
J9098,"Injection, cytarabine liposome, 10 mg",2013,459.0,1192947.48,175.0,6816.8427429,2255.0,529.02327273,1354.0678286,NA
J9098,"Injection, cytarabine liposome, 10 mg",2014,413.0,1144790.35,159.0,7199.9393082,2137.0,535.69974263,1446.6427673,NA
J9098,"Injection, cytarabine liposome, 10 mg",2015,405.0,1184891.38,168.0,7052.924881,2126.0,557.33366886,1410.5471429,NA
J9100,"Injection, cytarabine, 100 mg",2011,2951.0,32045.72,483.0,66.347246377,31804.0,1.0076003018,13.363561077,NA
J9100,"Injection, cytarabine, 100 mg",2012,3254.0,41314.67,455.0,90.801472527,37675.0,1.0966070338,18.315758242,NA
J9100,"Injection, cytarabine, 100 mg",2013,2939.0,43264.78,407.0,106.30167076,39110.0,1.1062331884,21.714348894,NA
J9100,"Injection, cytarabine, 100 mg",2014,2109.0,36978.81,316.0,117.02155063,28536.0,1.2958652229,24.034620253,NA
J9100,"Injection, cytarabine, 100 mg",2015,2192.0,33511.91,279.0,120.11437276,26249.0,1.2766928264,24.525878136,NA
J9120,"Injection, dactinomycin, 0.5 mg",2011,146.0,224435.98,55.0,4080.6541818,408.0,550.08818627,804.85854545,NA
J9120,"Injection, dactinomycin, 0.5 mg",2012,131.0,187045.03,53.0,3529.1515094,333.0,561.69678679,703.92075472,NA
J9120,"Injection, dactinomycin, 0.5 mg",2013,107.0,183172.52,34.0,5387.4270588,306.0,598.60300654,1085.2335294,NA
J9120,"Injection, dactinomycin, 0.5 mg",2014,146.0,231605.13,67.0,3456.7929851,345.0,671.31921739,697.42223881,NA
J9120,"Injection, dactinomycin, 0.5 mg",2015,141.0,398493.43,30.0,13283.114333,422.0,944.29722749,2491.1346667,NA
J9130,"Dacarbazine, 100 mg",2011,7579.0,188334.15,1121.0,168.00548617,51743.5,3.6397644149,34.06161463,NA
J9130,"Dacarbazine, 100 mg",2012,5717.0,138217.41,886.0,156.00159142,40055.5,3.4506474766,31.765812641,NA
J9130,"Dacarbazine, 100 mg",2013,5602.0,145986.82,820.0,178.03270732,39147.0,3.7291955961,36.836609756,NA
J9130,"Dacarbazine, 100 mg",2014,5012.0,137097.21,746.0,183.77642091,35478.6,3.8642226582,37.94269437,NA
J9130,"Dacarbazine, 100 mg",2015,4446.0,128210.27,669.0,191.64464873,32511.4,3.9435481093,39.87426009,NA
J9150,"Injection, daunorubicin, 10 mg",2011,133.0,16281.13,61.0,266.90377049,1049.0,15.520619638,53.320983607,NA
J9150,"Injection, daunorubicin, 10 mg",2012,147.0,22860.09,74.0,308.92013514,1306.0,17.503897397,56.749864865,NA
J9150,"Injection, daunorubicin, 10 mg",2013,123.0,28776.54,44.0,654.01227273,1112.0,25.878183453,131.0,NA
J9150,"Injection, daunorubicin, 10 mg",2014,79.0,16743.58,33.0,507.38121212,701.0,23.885278174,103.16030303,NA
J9150,"Injection, daunorubicin, 10 mg",2015,151.0,36884.84,55.0,670.63345455,1399.0,26.365146533,135.992,NA
J9155,"Injection, degarelix, 1 mg",2011,24512.0,7774040.98,7826.0,993.36071812,2865103.3,2.7133545167,206.49167135,NA
J9155,"Injection, degarelix, 1 mg",2012,32311.0,10647524.12,9616.0,1107.2716431,3638405.4,2.9264259887,229.27903598,NA
J9155,"Injection, degarelix, 1 mg",2013,36182.0,12385812.55,10525.0,1176.7992922,4037807.8,3.0674596621,247.27128361,NA
J9155,"Injection, degarelix, 1 mg",2014,37962.0,14084879.98,11072.0,1272.1170502,4231374.4,3.3286773158,266.19958996,NA
J9155,"Injection, degarelix, 1 mg",2015,40868.0,15755677.97,11878.0,1326.4588289,4565997.0,3.4506544726,277.80881967,0.036644332
J9160,"Injection, denileukin diftitox, 300 micrograms",2011,863.0,7020970.24,64.0,109702.66,4428.0,1585.5849684,18935.314063,NA
J9160,"Injection, denileukin diftitox, 300 micrograms",2012,160.0,1209849.12,NA,NA,747.0,1619.6106024,NA,NA
J9160,"Injection, denileukin diftitox, 300 micrograms",2013,39.0,258754.5,NA,NA,159.0,1627.3867925,NA,NA
J9160,"Injection, denileukin diftitox, 300 micrograms",2014,NA,NA,NA,NA,NA,NA,NA,NA
J9160,"Injection, denileukin diftitox, 300 micrograms",2015,NA,NA,NA,NA,NA,NA,NA,NA
J9171,"Injection, docetaxel, 1 mg",2011,196915.0,386870876.56,44236.0,8745.6116412,20647637.0,18.736811218,1735.6722332,NA
J9171,"Injection, docetaxel, 1 mg",2012,179039.0,195787448.75,40678.0,4813.1041042,19072447.0,10.265460365,960.32516717,NA
J9171,"Injection, docetaxel, 1 mg",2013,145600.0,87382537.12,35026.0,2494.7906447,16082800.0,5.4332912876,502.17692543,NA
J9171,"Injection, docetaxel, 1 mg",2014,141883.0,69116202.73,34668.0,1993.659938,16030364.1,4.3115803421,400.6430195,NA
J9171,"Injection, docetaxel, 1 mg",2015,135147.0,54083215.84,32980.0,1639.8791947,15699298.9,3.4449446555,326.66332777,-0.201001864
J9178,"Injection, epirubicin hcl, 2 mg",2011,7451.0,850791.7,2467.0,344.86895014,459696.5,1.8507682786,69.47445075,NA
J9178,"Injection, epirubicin hcl, 2 mg",2012,6356.0,572632.5,2171.0,263.76439429,349715.0,1.6374261899,52.035232612,NA
J9178,"Injection, epirubicin hcl, 2 mg",2013,5e3,400420.91,1703.0,235.12678215,293585.0,1.3639011189,47.526611861,NA
J9178,"Injection, epirubicin hcl, 2 mg",2014,2475.0,181101.42,751.0,241.14703063,139469.0,1.2985066215,49.865366178,NA
J9178,"Injection, epirubicin hcl, 2 mg",2015,1888.0,151059.21,580.0,260.44691379,102748.0,1.4701912446,53.897327586,NA
J9179,"Injection, eribulin mesylate, 0.1 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9179,"Injection, eribulin mesylate, 0.1 mg",2012,20593.0,49245743.82,3150.0,15633.569467,538571.6,91.437691516,3083.3921905,NA
J9179,"Injection, eribulin mesylate, 0.1 mg",2013,18897.0,48836879.26,2746.0,17784.733889,511570.4,95.464630596,3587.0142826,NA
J9179,"Injection, eribulin mesylate, 0.1 mg",2014,19804.0,52282477.89,2875.0,18185.209701,538669.0,97.058635062,3690.016313,NA
J9179,"Injection, eribulin mesylate, 0.1 mg",2015,19439.0,53326402.51,2918.0,18274.983725,536031.3,99.483747516,3706.8505757,NA
J9181,"Injection, etoposide, 10 mg",2011,102561.0,1203128.14,11131.0,108.08805498,1661272.3,0.7242209119,21.875233133,NA
J9181,"Injection, etoposide, 10 mg",2012,97636.0,1254513.31,10290.0,121.91577357,1595812.5,0.7861282638,24.618339164000002,NA
J9181,"Injection, etoposide, 10 mg",2013,89459.0,1081046.89,9478.0,114.05854505,1476959.6,0.7319407315,23.411024478,NA
J9181,"Injection, etoposide, 10 mg",2014,81156.0,927156.17,8599.0,107.82139435,1351735.9,0.6859003819,22.261949064,NA
J9181,"Injection, etoposide, 10 mg",2015,76329.0,803943.8,7966.0,100.92189305,1267362.2,0.634344152,20.758234999,-0.075165769
J9185,"Injection, fludarabine phosphate, 50 mg",2011,29732.0,3469510.04,3796.0,913.99105374,38439.9,90.258040213,184.04453899,NA
